Date,Open,fb_close,google_close,amazon_close,apple_close
2013/11/22,1797.209961,46.23,512.610962,372.309998,74.257141
2013/11/25,1806.329956,44.82,519.585571,376.640015,74.82
2013/11/26,1802.869995,45.889999,525.785278,381.369995,76.199997
2013/11/27,1803.47998,46.490002,528.120117,386.709991,77.994286
2013/11/29,1808.689941,47.009998,526.37146,393.619995,79.438568
2013/12/2,1806.550049,47.060001,523.832947,392.299988,78.747147
2013/12/3,1800.099976,46.73,523.226929,384.660004,80.902855
2013/12/4,1793.150024,48.619999,525.671021,385.959991,80.714287
2013/12/5,1792.819946,48.34,525.253723,384.48999,81.128571
2013/12/6,1788.359985,47.939999,531.478271,386.950012,80.002853
2013/12/9,1806.209961,48.84,535.586548,384.890015,80.918571
2013/12/10,1807.599976,50.25,538.825439,387.779999,80.792854
2013/12/11,1802.76001,49.380001,535.164246,382.190002,80.194283
2013/12/12,1781.709961,51.830002,531.522949,381.25,80.077141
2013/12/13,1777.97998,53.32,526.96759,384.23999,79.204285
2013/12/16,1777.47998,53.810001,533.023193,388.970001,79.64286
2013/12/17,1786.469971,54.860001,531.473267,387.649994,79.284286
2013/12/18,1781.459961,55.57,538.870178,395.959991,78.681427
2013/12/19,1809,55.049999,539.600403,395.190002,77.779999
2013/12/20,1810.390015,55.119999,546.753906,402.200012,78.431427
2013/12/23,1822.920044,57.77,553.947083,402.920013,81.441429
2013/12/24,1828.02002,57.959999,552.327637,399.200012,81.095711
2013/12/26,1834.959961,57.73,555.119507,404.390015,80.557144
2013/12/27,1842.969971,55.439999,555.586426,398.079987,80.012856
2013/12/30,1841.469971,53.709999,551.145325,393.369995,79.21714
2013/12/31,1842.609985,54.650002,556.734009,398.790009,80.145714
2014/1/2,1845.859985,54.709999,552.963501,397.970001,79.01857
2014/1/3,1833.209961,54.560001,548.929749,396.440002,77.28286
2014/1/6,1832.310059,57.200001,555.049927,393.630005,77.704285
2014/1/7,1828.709961,57.919998,565.750366,398.029999,77.148575
2014/1/8,1837.900024,58.23,566.927673,401.920013,77.637146
2014/1/9,1839,57.220001,561.468201,401.01001,76.645714
2014/1/10,1840.060059,57.939999,561.438354,397.660004,76.134285
2014/1/13,1841.26001,55.91,557.861633,390.980011,76.53286
2014/1/14,1821.359985,57.740002,570.986267,397.540009,78.055717
2014/1/15,1840.52002,57.599998,570.598816,395.869995,79.622856
2014/1/16,1847.98999,57.189999,574.374268,395.799988,79.178574
2014/1/17,1844.22998,56.299999,571.547607,399.609985,77.238571
2014/1/21,1841.050049,58.509998,578.090088,407.049988,78.438568
2014/1/22,1844.709961,57.509998,578.745789,404.540009,78.78714
2014/1/23,1842.290039,56.630001,576.301697,399.869995,79.454285
2014/1/24,1826.959961,54.450001,558.283875,387.600006,78.010002
2014/1/27,1791.030029,53.549999,547.056946,386.279999,78.64286
2014/1/28,1783,55.139999,557.876526,394.429993,72.35714
2014/1/29,1790.150024,53.529999,549.883545,384.200012,71.535713
2014/1/30,1777.170044,61.080002,564.02655,403.01001,71.397141
2014/1/31,1790.880005,62.57,586.669312,358.690002,71.514282
2014/2/3,1782.680054,61.48,563.052856,346.149994,71.647141
2014/2/4,1743.819946,62.75,565.402588,347.950012,72.684288
2014/2/5,1753.380005,62.189999,567.906311,346.450012,73.227142
2014/2/6,1752.98999,62.16,576.232178,354.589996,73.215714
2014/2/7,1776.01001,64.32,584.91571,361.079987,74.239998
2014/2/10,1796.199951,63.549999,582.675232,360.869995,75.57
2014/2/11,1800.449951,64.849998,591.244507,361.790009,76.565712
2014/2/12,1820.119995,64.449997,589.510803,349.25,76.559998
2014/2/13,1814.819946,67.330002,596.07312,357.200012,77.775711
2014/2/14,1828.459961,67.089996,597.513733,357.350006,77.71286
2014/2/18,1839.030029,67.300003,601.527649,353.649994,77.998573
2014/2/19,1838.900024,68.059998,597.285217,347.380005,76.767143
2014/2/20,1829.23999,69.629997,598.16449,349.799988,75.878571
2014/2/21,1841.069946,68.589996,598.005554,346.76001,75.035713
2014/2/24,1836.780029,70.779999,602.337402,351.779999,75.364288
2014/2/25,1847.660034,69.849998,606.058167,358.320007,74.580002
2014/2/26,1845.790039,69.260002,606.142639,359.799988,73.907143
2014/2/27,1844.900024,68.940002,605.66571,360.130005,75.381432
2014/2/28,1855.119995,68.459999,603.897217,362.100006,75.177139
2014/3/3,1857.680054,67.410004,597.459106,359.779999,75.394287
2014/3/4,1849.22998,68.800003,603.529602,363.899994,75.891426
2014/3/5,1874.050049,71.57,605.193787,372.369995,76.05143
2014/3/6,1874.180054,70.839996,605.864441,372.160004,75.821426
2014/3/7,1878.52002,69.800003,603.470032,372.059998,75.777145
2014/3/10,1877.859985,72.029999,601.870422,370.529999,75.845711
2014/3/11,1878.26001,70.099998,596.117798,368.820007,76.584282
2014/3/12,1866.150024,70.879997,599.749207,370.640015,76.658569
2014/3/13,1869.060059,68.830002,590.688171,371.51001,75.807144
2014/3/14,1845.069946,67.720001,582.610657,373.73999,74.955711
2014/3/17,1842.810059,68.739998,592.198303,375.040009,75.248573
2014/3/18,1858.920044,69.190002,601.716431,378.769989,75.914284
2014/3/19,1872.25,68.239998,595.750244,373.230011,75.894287
2014/3/20,1860.089966,66.970001,594.711975,368.970001,75.528572
2014/3/21,1874.530029,67.239998,587.697571,360.619995,76.124283
2014/3/24,1867.670044,64.099998,575.223694,351.850006,77.027145
2014/3/25,1859.47998,64.889999,575.61615,354.709991,77.855713
2014/3/26,1867.089966,60.389999,562.327576,343.410004,77.111427
2014/3/27,1852.109985,60.970001,555.406067,338.470001,76.779999
2014/3/28,1850.069946,60.009998,556.927734,338.290009,76.694283
2014/3/31,1859.160034,60.240002,553.924255,336.369995,76.677139
2014/4/1,1873.959961,62.619999,564.058533,342.98999,77.378571
2014/4/2,1886.609985,62.720001,563.899353,341.959991,77.507141
2014/4/3,1891.430054,59.490002,566.62439,333.619995,76.970001
2014/4/4,1890.25,56.75,540.169861,323,75.974289
2014/4/7,1863.920044,56.950001,535.207153,317.76001,74.781425
2014/4/8,1845.47998,58.189999,551.86554,327.070007,74.777145
2014/4/9,1852.640015,62.41,561.054993,331.809998,75.760002
2014/4/10,1872.280029,59.16,537.991821,317.109985,74.78286
2014/4/11,1830.650024,58.529999,527.698425,311.730011,74.230003
2014/4/14,1818.180054,58.889999,529.60791,315.910004,74.525711
2014/4/15,1831.449951,59.09,533.50647,316.079987,73.994286
2014/4/16,1846.01001,59.720001,553.496582,323.679993,74.144287
2014/4/17,1861.72998,58.939999,533.168335,324.910004,74.991432
2014/4/21,1865.790039,61.240002,525.729248,330.869995,75.881432
2014/4/22,1872.569946,63.029999,531.885437,329.320007,75.957146
2014/4/23,1879.319946,61.360001,524.058472,324.579987,74.964287
2014/4/24,1881.969971,60.869999,522.288208,337.149994,81.110001
2014/4/25,1877.719971,57.709999,513.3573,303.829987,81.705711
2014/4/28,1865,56.139999,514.32196,296.579987,84.870003
2014/4/29,1870.780029,58.150002,524.81427,300.380005,84.618568
2014/4/30,1877.099976,59.779999,523.779968,304.130005,84.298569
2014/5/1,1884.390015,61.150002,528.444336,307.890015,84.497147
2014/5/2,1885.300049,60.459999,525.04303,308.01001,84.654289
2014/5/5,1879.449951,61.220001,524.923706,310.049988,85.851425
2014/5/6,1883.689941,58.529999,512.322998,297.380005,84.915718
2014/5/7,1868.530029,57.389999,507.171295,292.709991,84.618568
2014/5/8,1877.390015,56.759998,508.205627,288.320007,83.998573
2014/5/9,1875.27002,57.240002,515.893311,292.23999,83.648575
2014/5/12,1880.030029,59.830002,527.022156,302.859985,84.690002
2014/5/13,1896.75,59.830002,530.174805,304.640015,84.822861
2014/5/14,1897.130005,59.23,523.77002,297.619995,84.83857
2014/5/15,1888.160034,57.919998,517.136536,295.190002,84.117142
2014/5/16,1871.189941,58.02,517.782959,297.700012,85.358574
2014/5/19,1876.660034,59.209999,525.967957,296.76001,86.370003
2014/5/20,1884.880005,58.560001,526.872986,301.190002,86.387146
2014/5/21,1873.339966,60.490002,535.992798,305.01001,86.615715
2014/5/22,1888.189941,60.52,542.079346,304.910004,86.752853
2014/5/23,1893.319946,61.349998,549.677551,312.23999,87.732857
2014/5/27,1902.01001,63.48,562.855103,310.820007,89.375717
2014/5/28,1911.77002,63.509998,558.608459,310.160004,89.144287
2014/5/29,1910.599976,63.830002,557.017212,313.779999,90.76857
2014/5/30,1920.329956,63.299999,556.828247,312.549988,90.428574
2014/6/2,1923.869995,63.080002,550.900879,308.839996,89.807144
2014/6/3,1923.069946,62.869999,541.960022,307.190002,91.077141
2014/6/4,1923.060059,63.34,541.681519,306.779999,92.117142
2014/6/5,1928.52002,63.189999,550.871033,323.570007,92.478569
2014/6/6,1942.410034,62.5,553.28772,329.670013,92.224289
2014/6/9,1948.969971,62.880001,559.046082,327.5,93.699997
2014/6/10,1950.339966,65.769997,557.484619,332.410004,94.25
2014/6/11,1949.369995,65.779999,555.783997,335.200012,93.860001
2014/6/12,1943.349976,64.290001,548.334961,325.910004,92.290001
2014/6/13,1930.800049,64.5,548.742737,326.269989,91.279999
2014/6/16,1934.839966,64.190002,541.30365,327.619995,92.199997
2014/6/17,1937.150024,64.400002,540.040588,325.619995,92.080002
2014/6/18,1942.72998,65.599998,550.343933,334.380005,92.18
2014/6/19,1957.5,64.339996,551.86554,327,91.860001
2014/6/20,1960.449951,64.5,553.317566,324.200012,90.910004
2014/6/23,1962.920044,65.370003,561.860596,327.23999,90.830002
2014/6/24,1961.969971,65.720001,561.53241,324.160004,90.279999
2014/6/25,1949.27002,67.440002,575.485657,327.440002,90.360001
2014/6/26,1959.890015,67.129997,572.850159,325.690002,90.900002
2014/6/27,1956.560059,67.599998,574.083374,324.570007,91.980003
2014/6/30,1960.790039,67.290001,572.134094,324.779999,92.93
2014/7/1,1962.290039,68.059998,579.483704,332.390015,93.519997
2014/7/2,1973.060059,66.449997,579.150513,332.850006,93.480003
2014/7/3,1975.880005,66.290001,581.53241,337.48999,94.029999
2014/7/7,1984.219971,65.290001,579.065979,333.549988,95.970001
2014/7/8,1976.390015,62.759998,567.967041,323.809998,95.349998
2014/7/9,1965.099976,64.970001,572.929749,329.970001,95.389999
2014/7/10,1966.670044,64.870003,567.976929,327.920013,95.040001
2014/7/11,1965.76001,66.339996,576.012756,346.200012,95.220001
2014/7/14,1969.859985,67.900002,581.671631,355.320007,96.449997
2014/7/15,1977.359985,67.169998,581.582153,354.440002,95.32
2014/7/16,1976.349976,67.660004,579.473755,355.899994,94.779999
2014/7/17,1979.75,66.410004,570.59259,352.450012,93.089996
2014/7/18,1961.540039,68.419998,591.825806,358.660004,94.43
2014/7/21,1976.930054,69.400002,586.246521,359.76001,93.940002
2014/7/22,1975.650024,69.269997,591.487671,360.839996,94.720001
2014/7/23,1985.319946,71.290001,592.720886,358.140015,97.190002
2014/7/24,1988.069946,74.980003,590.105286,358.609985,97.029999
2014/7/25,1984.599976,75.190002,585.79895,324.01001,97.669998
2014/7/28,1978.25,74.919998,587.3703,320.410004,99.019997
2014/7/29,1980.030029,73.709999,582.407593,320,98.379997
2014/7/30,1973.209961,74.68,584.207703,322.51001,98.150002
2014/7/31,1965.140015,72.650002,568.474243,312.98999,95.599998
2014/8/1,1929.800049,72.360001,562.974487,307.059998,96.129997
2014/8/4,1926.619995,73.510002,570.015747,313.649994,95.589996
2014/8/5,1936.339966,72.690002,561.979919,312.320007,95.120003
2014/8/6,1917.290039,72.470001,563.276794,313.890015,94.959999
2014/8/7,1923.030029,73.169998,560.279297,311.450012,94.480003
2014/8/8,1910.349976,73.059998,565.659729,316.799988,94.739998
2014/8/11,1933.430054,73.440002,564.774536,318.329987,95.989998
2014/8/12,1935.72998,72.830002,559.65271,319.320007,95.970001
2014/8/13,1935.599976,73.769997,571.636841,326.279999,97.239998
2014/8/14,1947.410034,74.300003,571.507568,333.209991,97.5
2014/8/15,1958.869995,73.629997,570.343933,333.630005,97.980003
2014/8/18,1958.359985,74.589996,578.976501,334.529999,99.160004
2014/8/19,1972.72998,75.290001,583.650757,335.130005,100.529999
2014/8/20,1980.459961,74.809998,581.293762,335.779999,100.57
2014/8/21,1986.819946,74.57,580.179871,332.910004,100.580002
2014/8/22,1992.599976,74.57,579.374268,331.589996,101.32
2014/8/25,1991.73999,75.019997,577.027222,334.019989,101.540001
2014/8/26,1998.589966,75.959999,574.700012,341.829987,100.889999
2014/8/27,2000.540039,74.629997,567.877502,343.179993,102.129997
2014/8/28,1997.420044,73.860001,566.087341,340.019989,102.25
2014/8/29,1998.449951,74.82,568.474243,339.040009,102.5
2014/9/2,2004.069946,76.68,574.172913,342.380005,103.300003
2014/9/3,2003.569946,75.830002,574.779541,339,98.940002
2014/9/4,2001.670044,75.949997,578.797485,345.950012,98.120003
2014/9/5,1998,77.260002,582.875061,346.380005,98.970001
2014/9/8,2007.170044,77.889999,586.495117,342.339996,98.360001
2014/9/9,2000.72998,76.669998,577.832764,329.75,97.989998
2014/9/10,1988.410034,77.43,579.911316,331.329987,101
2014/9/11,1992.849976,77.919998,578.170898,330.519989,101.43
2014/9/12,1996.73999,77.480003,572.472229,331.190002,101.660004
2014/9/15,1986.040039,74.580002,569.966003,323.890015,101.629997
2014/9/16,1981.930054,76.080002,576.778564,327.76001,100.860001
2014/9/17,1999.300049,76.43,581.572205,324,101.580002
2014/9/18,2003.069946,77,586.047607,325,101.790001
2014/9/19,2012.73999,77.910004,592.820374,331.320007,100.959999
2014/9/22,2009.079956,76.800003,584.157959,324.5,101.059998
2014/9/23,1992.780029,78.290001,577.952087,323.630005,102.639999
2014/9/24,1983.339966,78.540001,584.774597,328.209991,101.75
2014/9/25,1997.319946,77.220001,571.915283,321.929993,97.870003
2014/9/26,1966.219971,78.790001,573.944153,323.209991,100.75
2014/9/29,1978.959961,79,573.208191,321.820007,100.110001
2014/9/30,1978.209961,79.040001,574.202698,322.440002,100.75
2014/10/1,1971.439941,76.550003,565.162415,317.459991,99.18
2014/10/2,1945.829956,77.080002,566.962524,318.410004,99.900002
2014/10/3,1948.119995,77.440002,572.134094,322.73999,99.620003
2014/10/6,1970.01001,77.559998,574.192749,322.200012,99.620003
2014/10/7,1962.359985,76.290001,560.657227,316.980011,98.75
2014/10/8,1935.550049,77.519997,569.369324,322.700012,100.800003
2014/10/9,1967.680054,75.910004,557.812866,315.369995,101.019997
2014/10/10,1925.630005,72.910004,541.512451,311.390015,100.730003
2014/10/13,1905.650024,72.989998,530.294128,306.450012,99.809998
2014/10/14,1877.109985,73.589996,534.998291,308.309998,98.75
2014/10/15,1874.180054,73.209999,527.131531,305.970001,97.540001
2014/10/16,1855.949951,72.629997,521.641724,302.859985,96.260002
2014/10/17,1864.910034,75.949997,508.374695,303.640015,97.669998
2014/10/20,1885.619995,76.949997,517.991821,306.209991,99.760002
2014/10/21,1909.380005,78.690002,523.660645,315.329987,102.470001
2014/10/22,1941.290039,78.370003,529.796875,312.970001,102.989998
2014/10/23,1931.02002,80.040001,541.005249,313.179993,104.830002
2014/10/24,1951.589966,80.669998,536.828247,287.059998,105.220001
2014/10/27,1962.969971,80.279999,537.812805,289.970001,105.110001
2014/10/28,1964.140015,80.769997,545.898376,295.589996,106.739998
2014/10/29,1983.290039,75.860001,546.325989,294.119995,107.339996
2014/10/30,1979.48999,74.110001,547.300659,299.070007,106.980003
2014/10/31,2001.199951,74.989998,556.022705,305.459991,108
2014/11/3,2018.209961,73.879997,552.183777,305.720001,109.400002
2014/11/4,2015.810059,75.760002,551.079895,302.809998,108.599998
2014/11/5,2015.290039,74.830002,542.934631,296.519989,108.860001
2014/11/6,2023.329956,75.260002,539.075867,296.640015,108.699997
2014/11/7,2032.359985,75.599998,538.051514,299.859985,109.010002
2014/11/10,2032.01001,75,544.496094,305.109985,108.830002
2014/11/11,2038.199951,74.610001,547.280762,312.01001,109.699997
2014/11/12,2037.75,74.720001,544.317078,311.51001,111.25
2014/11/13,2039.209961,74.25,542.397583,316.480011,112.82
2014/11/14,2039.73999,74.879997,541.422974,327.820007,114.18
2014/11/17,2038.290039,74.239998,533.576111,323.049988,113.989998
2014/11/18,2041.47998,74.339996,532.104187,324.929993,115.470001
2014/11/19,2051.159912,73.330002,534.053467,326.540009,114.669998
2014/11/20,2045.869995,73.599998,531.905273,330.540009,116.309998
2014/11/21,2057.459961,73.75,534.560669,332.630005,116.470001
2014/11/24,2065.070068,74.010002,536.321045,335.640015,118.629997
2014/11/25,2070.149902,75.629997,538.121094,335.040009,117.599998
2014/11/26,2067.360107,77.620003,537.414978,333.570007,119
2014/11/28,2074.780029,77.699997,538.867004,338.640015,118.93
2014/12/1,2065.780029,75.099998,530.88092,326,115.07
2014/12/2,2053.77002,75.459999,530.831177,326.309998,114.629997
2014/12/3,2067.449951,74.879997,528.41449,316.5,115.93
2014/12/4,2073.639893,75.239998,534.371765,316.929993,115.489998
2014/12/5,2072.780029,76.360001,522.387634,312.630005,115
2014/12/8,2074.840088,76.519997,524.098206,306.640015,112.400002
2014/12/9,2056.550049,76.839996,530.453308,312.5,114.120003
2014/12/10,2058.860107,76.18,523.183228,305.839996,111.949997
2014/12/11,2027.920044,77.730003,525.450806,307.359985,111.620003
2014/12/12,2030.359985,77.830002,515.82373,307.320007,109.730003
2014/12/15,2005.030029,76.989998,510.990295,306.070007,108.230003
2014/12/16,1986.709961,74.690002,492.680969,295.059998,106.75
2014/12/17,1973.77002,76.110001,502.129028,298.880005,109.410004
2014/12/18,2018.97998,78.400002,508.305054,297.730011,112.650002
2014/12/19,2061.040039,79.879997,513.526367,299.899994,111.779999
2014/12/22,2069.280029,81.449997,521.999756,306.540009,112.940002
2014/12/23,2081.47998,80.610001,527.688477,306.290009,112.540001
2014/12/24,2083.25,80.769997,525.878418,303.029999,112.010002
2014/12/26,2084.300049,80.779999,531.10968,309.089996,113.989998
2014/12/29,2087.629883,80.019997,527.429932,312.040009,113.910004
2014/12/30,2088.48999,79.220001,527.519409,310.299988,112.519997
2014/12/31,2082.110107,78.019997,523.521423,310.350006,110.379997
2015/1/2,2058.899902,78.449997,521.937744,308.519989,109.330002
2015/1/5,2054.439941,77.190002,511.057617,302.190002,106.25
2015/1/6,2022.150024,76.150002,499.212799,295.290009,106.260002
2015/1/7,2005.550049,76.150002,498.357513,298.420013,107.75
2015/1/8,2030.609985,78.18,499.928864,300.459991,111.889999
2015/1/9,2063.449951,77.739998,493.454498,296.929993,112.010002
2015/1/12,2046.130005,76.720001,489.854309,291.410004,109.25
2015/1/13,2031.579956,76.449997,493.464447,294.73999,110.220001
2015/1/14,2018.400024,76.279999,498.128784,293.269989,109.800003
2015/1/15,2013.75,74.050003,499.043732,286.950012,106.82
2015/1/16,1992.25,75.18,505.299316,290.73999,105.989998
2015/1/20,2020.76001,76.239998,504.125763,289.440002,108.720001
2015/1/21,2020.189941,76.739998,515.204773,297.25,109.550003
2015/1/22,2034.300049,77.650002,531.465332,310.320007,112.400002
2015/1/23,2062.97998,77.830002,536.994873,312.390015,112.980003
2015/1/26,2050.419922,77.5,532.280823,309.660004,113.099998
2015/1/27,2047.859985,75.779999,515.791565,306.75,109.139999
2015/1/28,2032.339966,76.239998,507.208801,303.910004,115.309998
2015/1/29,2002.449951,78,507.865204,311.779999,118.900002
2015/1/30,2019.349976,75.910004,531.594604,354.529999,117.160004
2015/2/2,1996.670044,74.989998,525.587646,364.470001,118.629997
2015/2/3,2022.709961,75.400002,526.343506,363.549988,118.650002
2015/2/4,2048.860107,75.629997,519.898987,364.75,119.559998
2015/2/5,2043.449951,75.610001,524.692566,373.890015,119.940002
2015/2/6,2062.280029,74.470001,528.093872,374.279999,118.93
2015/2/9,2053.469971,74.440002,524.941223,370.559998,119.720001
2015/2/10,2049.379883,75.190002,534.001343,373,122.019997
2015/2/11,2068.550049,76.510002,533.036682,375.140015,124.879997
2015/2/12,2069.97998,76.230003,539.958557,377.170013,126.459999
2015/2/13,2088.780029,75.739998,546.00531,381.829987,127.080002
2015/2/17,2096.469971,75.599998,539.86908,375.429993,127.830002
2015/2/18,2099.159912,76.709999,536.746277,373.369995,128.720001
2015/2/19,2099.25,79.419998,539.901306,379,128.449997
2015/2/20,2097.649902,79.900002,536.000366,383.660004,129.5
2015/2/23,2109.830078,78.839996,528.998901,380.140015,133
2015/2/24,2109.100098,78.449997,533.156006,378.589996,132.169998
2015/2/25,2115.300049,79.559998,540.893433,385.369995,128.789993
2015/2/26,2113.909912,80.410004,552.43988,384.799988,130.419998
2015/2/27,2110.879883,78.970001,555.343933,380.160004,128.460007
2015/3/2,2105.22998,79.75,568.213074,385.660004,129.089996
2015/3/3,2115.76001,79.599998,570.500488,384.609985,129.360001
2015/3/4,2107.719971,80.900002,570.231995,382.720001,128.539993
2015/3/5,2098.540039,81.209999,572.181274,387.829987,126.410004
2015/3/6,2100.909912,80.010002,564.578125,380.089996,126.599998
2015/3/9,2072.25,79.440002,565.736694,378.559998,127.139999
2015/3/10,2076.139893,77.550003,551.972473,369.51001,124.510002
2015/3/11,2044.689941,77.57,548.163452,366.369995,122.239998
2015/3/12,2041.099976,78.93,552.469727,374.23999,124.449997
2015/3/13,2064.560059,78.050003,544.324585,370.579987,123.589996
2015/3/16,2055.350098,78.07,551.47522,373.350006,124.949997
2015/3/17,2080.590088,79.360001,547.825317,371.920013,127.040001
2015/3/18,2072.840088,80.910004,556.437866,375.140015,128.470001
2015/3/19,2098.689941,82.75,554.936157,373.23999,127.5
2015/3/20,2090.320068,83.800003,557.293213,378.48999,125.900002
2015/3/23,2107.98999,84.43,555.751648,375.109985,127.209999
2015/3/24,2103.939941,85.309998,567.069397,374.089996,126.690002
2015/3/25,2093.100098,82.919998,555.726807,370.959991,123.379997
2015/3/26,2059.939941,83.010002,552.131592,367.350006,124.239998
2015/3/27,2055.780029,83.300003,545.338989,370.559998,123.25
2015/3/30,2064.110107,83.199997,549.008789,374.589996,126.370003
2015/3/31,2084.050049,82.220001,545.000854,372.100006,124.43
2015/4/1,2067.629883,81.669998,539.590576,370.26001,124.25
2015/4/2,2060.030029,81.559998,532.59906,372.25,125.32
2015/4/6,2064.870117,82.440002,533.827332,377.040009,127.349998
2015/4/7,2080.790039,82.32,534.080933,374.410004,126.010002
2015/4/8,2076.939941,82.279999,538.645813,381.200012,125.599998
2015/4/9,2081.290039,82.169998,537.820374,383.540009,126.559998
2015/4/10,2091.51001,82.040001,537.054565,382.649994,127.099998
2015/4/13,2102.030029,83.010002,536.219177,382.359985,126.849998
2015/4/14,2092.280029,83.519997,527.487183,385.109985,126.300003
2015/4/15,2097.820068,82.709999,529.617859,383.450012,126.779999
2015/4/16,2105.959961,82.309998,530.87854,386.040009,126.169998
2015/4/17,2102.580078,80.779999,521.181885,375.559998,124.75
2015/4/20,2084.110107,83.089996,532.44989,389.51001,127.599998
2015/4/21,2102.820068,83.620003,531.049988,391.179993,126.910004
2015/4/22,2098.27002,84.629997,536.413086,389.799988,128.619995
2015/4/23,2107.209961,82.410004,544.006287,389.98999,129.669998
2015/4/24,2112.800049,81.529999,561.967468,445.100006,130.279999
2015/4/27,2119.290039,81.910004,555.369995,438.559998,132.649994
2015/4/28,2108.350098,80.68,553.679993,429.309998,130.559998
2015/4/29,2112.48999,80.470001,549.080017,429.369995,128.639999
2015/4/30,2105.52002,78.769997,537.340027,421.779999,125.150002
2015/5/1,2087.379883,78.989998,537.900024,422.869995,128.949997
2015/5/4,2110.22998,78.809998,540.780029,423.040009,128.699997
2015/5/5,2112.629883,77.559998,530.799988,421.190002,125.800003
2015/5/6,2091.26001,78.099998,524.219971,419.100006,125.010002
2015/5/7,2079.959961,78.43,530.700012,426.880005,125.260002
2015/5/8,2092.129883,78.510002,538.219971,433.690002,127.620003
2015/5/11,2115.560059,78.010002,535.700012,432.850006,126.32
2015/5/12,2102.870117,77.459999,529.039978,431.019989,125.870003
2015/5/13,2099.620117,78.440002,529.619995,426.869995,126.010002
2015/5/14,2100.429932,81.370003,538.400024,432.279999,128.949997
2015/5/15,2122.070068,80.419998,533.849976,426,128.770004
2015/5/18,2121.300049,80.879997,532.299988,425.23999,130.190002
2015/5/19,2129.449951,80.629997,537.359985,421.709991,130.070007
2015/5/20,2127.790039,80.550003,539.27002,423.859985,130.059998
2015/5/21,2125.550049,80.480003,542.51001,431.630005,131.389999
